CG_CFDA_NBR,OBJ_ID,VER_NBR,CG_CFDA_PGM_TTL_NM,CG_CFDA_MAINT_TYP_ID,ROW_ACTV_IND
93.557,237D10FAAA37C0B0E043814FD881C0B0,1,Education and Prevention Grants to Reduce Sexual Abuse of Runaway  Homeless and Street Youth,AUTOMATIC,Y
93.558,237D10FAAA38C0B0E043814FD881C0B0,1,Temporary Assistance for Needy Families,AUTOMATIC,Y
93.56,237D10FAAA39C0B0E043814FD881C0B0,1,Family Support Payments to States_Assistance Payments,AUTOMATIC,Y
93.563,237D10FAAA3AC0B0E043814FD881C0B0,1,Child Support Enforcement,AUTOMATIC,Y
93.564,237D10FAAA3BC0B0E043814FD881C0B0,1,Child Support Enforcement Research,AUTOMATIC,Y
93.566,237D10FAAA3CC0B0E043814FD881C0B0,1,Refugee and Entrant Assistance_State Administered Programs,AUTOMATIC,Y
93.567,237D10FAAA3DC0B0E043814FD881C0B0,1,Refugee and Entrant Assistance_Voluntary Agency Programs,AUTOMATIC,Y
93.568,237D10FAAA3EC0B0E043814FD881C0B0,1,Low-Income Home Energy Assistance,AUTOMATIC,Y
93.569,237D10FAAA3FC0B0E043814FD881C0B0,1,Community Services Block Grant,AUTOMATIC,Y
93.57,237D10FAAA40C0B0E043814FD881C0B0,1,Community Services Block Grant_Discretionary Awards,AUTOMATIC,Y
93.571,237D10FAAA41C0B0E043814FD881C0B0,1,Community Services Block Grant Discretionary Awards_Community Food and Nutrition,AUTOMATIC,Y
93.575,237D10FAAA42C0B0E043814FD881C0B0,1,Child Care and Development Block Grant,AUTOMATIC,Y
93.576,237D10FAAA43C0B0E043814FD881C0B0,1,Refugee and Entrant Assistance_Discretionary Grants,AUTOMATIC,Y
93.577,237D10FAAA44C0B0E043814FD881C0B0,1,Early Learning Fund,AUTOMATIC,Y
93.579,237D10FAAA45C0B0E043814FD881C0B0,1,U.S. Repatriation,AUTOMATIC,Y
93.581,237D10FAAA46C0B0E043814FD881C0B0,1,Improving the Capability of Indian Tribal Governments to Regulate Environmental Quality,AUTOMATIC,Y
93.582,237D10FAAA47C0B0E043814FD881C0B0,1,Mitigation of Environmental Impacts to Indian Lands Due to Department of Defense Activities,AUTOMATIC,Y
93.583,237D10FAAA48C0B0E043814FD881C0B0,1,Refugee and Entrant Assistance_Wilson/Fish Program,AUTOMATIC,Y
93.584,237D10FAAA49C0B0E043814FD881C0B0,1,Refugee and Entrant Assistance_Targeted Assistance Grants,AUTOMATIC,Y
93.586,237D10FAAA4AC0B0E043814FD881C0B0,1,State Court Improvement Program,AUTOMATIC,Y
93.587,237D10FAAA4BC0B0E043814FD881C0B0,1,Promote the Survival and Continuing Vitality of Native American Languages,AUTOMATIC,Y
93.59,237D10FAAA4CC0B0E043814FD881C0B0,1,Community-Based Family Resource and Support Grants,AUTOMATIC,Y
93.591,237D10FAAA4DC0B0E043814FD881C0B0,1,Family Violence Prevention and Services/Grants For Battered Women's Shelters_Grants to State Domestic Violence Coalitions,AUTOMATIC,Y
93.592,237D10FAAA4EC0B0E043814FD881C0B0,1,Family Violence Prevention and Services/Grants for Battered Women's Shelters_Discretionary Grants,AUTOMATIC,Y
93.593,237D10FAAA4FC0B0E043814FD881C0B0,1,Job Opportunities for Low-Income Individuals,AUTOMATIC,Y
93.594,237D10FAAA50C0B0E043814FD881C0B0,1,Tribal Work Grants,AUTOMATIC,Y
93.595,237D10FAAA51C0B0E043814FD881C0B0,1,Welfare Reform Research  Evaluations and National Studies,AUTOMATIC,Y
93.596,237D10FAAA52C0B0E043814FD881C0B0,1,Child Care Mandatory and Matching Funds of the Child Care and Development Fund,AUTOMATIC,Y
93.597,237D10FAAA53C0B0E043814FD881C0B0,1,Grants to States for Access and Visitation Programs,AUTOMATIC,Y
93.598,237D10FAAA54C0B0E043814FD881C0B0,1,Services to Victims of a Severe Form of Trafficking,AUTOMATIC,Y
93.599,237D10FAAA55C0B0E043814FD881C0B0,1,Chafee Education and Training Vouchers Program (ETV),AUTOMATIC,Y
93.6,237D10FAAA56C0B0E043814FD881C0B0,1,Head Start,AUTOMATIC,Y
93.601,237D10FAAA57C0B0E043814FD881C0B0,1,Child Support Enforcement Demonstrations and Special Projects,AUTOMATIC,Y
93.602,237D10FAAA58C0B0E043814FD881C0B0,1,New Assets for Independence Demonstration Program,AUTOMATIC,Y
93.603,237D10FAAA59C0B0E043814FD881C0B0,1,Adoption Incentive Payments,AUTOMATIC,Y
93.604,237D10FAAA5AC0B0E043814FD881C0B0,1,Assistance to Torture Victims,AUTOMATIC,Y
93.612,237D10FAAA5BC0B0E043814FD881C0B0,1,Native American Programs,AUTOMATIC,Y
93.613,237D10FAAA5CC0B0E043814FD881C0B0,1,President's Committee for People with Intellectual Disabilities (PCPID),AUTOMATIC,Y
93.616,237D10FAAA5DC0B0E043814FD881C0B0,1,Mentoring Children of Prisoners,AUTOMATIC,Y
93.617,237D10FAAA5EC0B0E043814FD881C0B0,1,Voting Access for Individuals with Disabilities_Grants to States,AUTOMATIC,Y
93.618,237D10FAAA5FC0B0E043814FD881C0B0,1,Voting Access for Individuals with Disabilities-Grants for Protection and Advocacy Systems,AUTOMATIC,Y
93.623,237D10FAAA60C0B0E043814FD881C0B0,1,Basic Center Grant,AUTOMATIC,Y
93.63,237D10FAAA61C0B0E043814FD881C0B0,1,Developmental Disabilities Basic Support and Advocacy Grants,AUTOMATIC,Y
93.631,237D10FAAA62C0B0E043814FD881C0B0,1,Developmental Disabilities Projects of National Significance,AUTOMATIC,Y
93.632,237D10FAAA63C0B0E043814FD881C0B0,1,University Centers for Excellence in Developmental Disabilities Education  Research  and Service,AUTOMATIC,Y
93.643,237D10FAAA64C0B0E043814FD881C0B0,1,Children's Justice Grants to States,AUTOMATIC,Y
93.645,237D10FAAA65C0B0E043814FD881C0B0,1,Child Welfare Services_State Grants,AUTOMATIC,Y
93.647,237D10FAAA66C0B0E043814FD881C0B0,1,Social Services Research and Demonstration,AUTOMATIC,Y
93.648,237D10FAAA67C0B0E043814FD881C0B0,1,Child Welfare Services Training Grants,AUTOMATIC,Y
93.652,237D10FAAA68C0B0E043814FD881C0B0,1,Adoption Opportunities,AUTOMATIC,Y
93.658,237D10FAAA69C0B0E043814FD881C0B0,1,Foster Care_Title IV-E,AUTOMATIC,Y
93.659,237D10FAAA6AC0B0E043814FD881C0B0,1,Adoption Assistance,AUTOMATIC,Y
93.667,237D10FAAA6BC0B0E043814FD881C0B0,1,Social Services Block Grant,AUTOMATIC,Y
93.669,237D10FAAA6CC0B0E043814FD881C0B0,1,Child Abuse and Neglect State Grants,AUTOMATIC,Y
93.67,237D10FAAA6DC0B0E043814FD881C0B0,1,Child Abuse and Neglect Discretionary Activities,AUTOMATIC,Y
93.671,237D10FAAA6EC0B0E043814FD881C0B0,1,Family Violence Prevention and Services/Grants for Battered Women's Shelters_Grants to States and Indian Tribes,AUTOMATIC,Y
93.674,237D10FAAA6FC0B0E043814FD881C0B0,1,Chafee Foster Care Independent Living,AUTOMATIC,Y
93.676,237D10FAAA70C0B0E043814FD881C0B0,1,Unaccompanied Alien Children Program,AUTOMATIC,Y
93.767,237D10FAAA71C0B0E043814FD881C0B0,1,State Children's Insurance Program,AUTOMATIC,Y
93.768,237D10FAAA72C0B0E043814FD881C0B0,1,Medicaid Infrastructure Grants To Support the Competitive Employment of People with Disabilities,AUTOMATIC,Y
93.769,237D10FAAA73C0B0E043814FD881C0B0,1,Demonstration to Maintain Independence and Employment,AUTOMATIC,Y
93.773,237D10FAAA74C0B0E043814FD881C0B0,1,Medicare_Hospital Insurance,AUTOMATIC,Y
93.774,237D10FAAA75C0B0E043814FD881C0B0,1,Medicare_Supplementary Medical Insurance,AUTOMATIC,Y
93.775,237D10FAAA76C0B0E043814FD881C0B0,1,State Medicaid Fraud Control Units,AUTOMATIC,Y
93.777,237D10FAAA77C0B0E043814FD881C0B0,1,State Survey and Certification of Health Care Providers and Suppliers,AUTOMATIC,Y
93.778,237D10FAAA78C0B0E043814FD881C0B0,1,Medical Assistance Program,AUTOMATIC,Y
93.779,237D10FAAA79C0B0E043814FD881C0B0,1,Centers for Medicare and Medicaid Services (CMS) Research  Demonstrations and Evaluations,AUTOMATIC,Y
93.78,237D10FAAA7AC0B0E043814FD881C0B0,1,Grants to States for Operation of Qualified High-Risk Pools,AUTOMATIC,Y
93.781,237D10FAAA7BC0B0E043814FD881C0B0,1,Seed Grants to States for Qualified High-Risk Pools,AUTOMATIC,Y
93.782,237D10FAAB8BC0B0E043814FD881C0B0,1,Medicare Transitional Drug Assistance Program for Territories,AUTOMATIC,Y
93.783,237D10FAAB8CC0B0E043814FD881C0B0,1,Medicare Transitional Drug Assistance Program for States,AUTOMATIC,Y
93.784,237D10FAAB8DC0B0E043814FD881C0B0,1,Federal Reimbursement of Emergency Health Services Furnished to Undocumented Aliens,AUTOMATIC,Y
93.785,237D10FAAB8EC0B0E043814FD881C0B0,1,Pilot Program for National and State Background Checks--Direct Patient Access for Long-Term Care,AUTOMATIC,Y
93.822,237D10FAAA7CC0B0E043814FD881C0B0,1,Health Careers Opportunity Program,AUTOMATIC,Y
93.824,237D10FAAA7DC0B0E043814FD881C0B0,1,Basic/Core Area Health Education Centers,AUTOMATIC,Y
93.837,237D10FAAA7EC0B0E043814FD881C0B0,1,Heart and Vascular Diseases Research,AUTOMATIC,Y
93.838,237D10FAAA7FC0B0E043814FD881C0B0,1,Lung Diseases Research,AUTOMATIC,Y
93.839,237D10FAAA80C0B0E043814FD881C0B0,1,Blood Diseases and Resources Research,AUTOMATIC,Y
93.846,237D10FAAA81C0B0E043814FD881C0B0,1,Arthritis  Musculoskeletal and Skin Diseases Research,AUTOMATIC,Y
93.847,237D10FAAA82C0B0E043814FD881C0B0,1,Diabetes  Endocrinology and Metabolism Research,AUTOMATIC,Y
93.848,237D10FAAA83C0B0E043814FD881C0B0,1,Digestive Diseases and Nutrition Research,AUTOMATIC,Y
93.849,237D10FAAA84C0B0E043814FD881C0B0,1,Kidney Diseases  Urology and Hematology Research,AUTOMATIC,Y
93.853,237D10FAAA85C0B0E043814FD881C0B0,1,Extramural Research Programs in the Neurosciences and Neurological Disorders,AUTOMATIC,Y
93.855,237D10FAAA86C0B0E043814FD881C0B0,1,Allergy  Immunology and Transplantation Research,AUTOMATIC,Y
93.856,237D10FAAA87C0B0E043814FD881C0B0,1,Microbiology and Infectious Diseases Research,AUTOMATIC,Y
93.859,237D10FAAA88C0B0E043814FD881C0B0,1,Biomedical Research and Research Training,AUTOMATIC,Y
93.865,237D10FAAA89C0B0E043814FD881C0B0,1,Child Health and Human Development Extramural Research,AUTOMATIC,Y
93.866,237D10FAAA8AC0B0E043814FD881C0B0,1,Aging Research,AUTOMATIC,Y
93.867,237D10FAAA8BC0B0E043814FD881C0B0,1,Vision Research,AUTOMATIC,Y
93.879,237D10FAAA8CC0B0E043814FD881C0B0,1,Medical Library Assistance,AUTOMATIC,Y
93.884,237D10FAAA8DC0B0E043814FD881C0B0,1,Grants for Residency Training in Primary Care  Medicine and Dentistry,AUTOMATIC,Y
93.887,237D10FAAA8EC0B0E043814FD881C0B0,1,Health Care and Other Facilities,AUTOMATIC,Y
93.89,237D10FAAB8FC0B0E043814FD881C0B0,1,Healthy Communities Access Program (HCAP) Demonstration Authority,AUTOMATIC,Y
93.891,237D10FAAA8FC0B0E043814FD881C0B0,1,Alcohol Research Center Grants,AUTOMATIC,Y
93.894,237D10FAAA90C0B0E043814FD881C0B0,1,Resource and Manpower Development in the Environmental Health Sciences,AUTOMATIC,Y
93.908,237D10FAAA91C0B0E043814FD881C0B0,1,Nursing Education Loan Repayment Program for Registered Nurses Entering Employment at Eligible Health Facilities,AUTOMATIC,Y
93.91,237D10FAAA92C0B0E043814FD881C0B0,1,Family and Community Violence Prevention Program,AUTOMATIC,Y
93.912,237D10FAAA93C0B0E043814FD881C0B0,1,Rural Health Outreach and Rural Network Development Program,AUTOMATIC,Y
93.913,237D10FAAA94C0B0E043814FD881C0B0,1,Grants to States for Operation of Offices of Rural Health,AUTOMATIC,Y
93.914,237D10FAAA95C0B0E043814FD881C0B0,1,HIV Emergency Relief Project Grants,AUTOMATIC,Y
93.917,237D10FAAA96C0B0E043814FD881C0B0,1,HIV Care Formula Grants,AUTOMATIC,Y
93.918,237D10FAAA97C0B0E043814FD881C0B0,1,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,AUTOMATIC,Y
93.919,237D10FAAA98C0B0E043814FD881C0B0,1,Cooperative Agreements for State-Based Comprehensive Breast and Cervical Cancer Early Detection Programs,AUTOMATIC,Y
93.923,237D10FAAA99C0B0E043814FD881C0B0,1,Disadvantaged Health Professions Faculty Loan Repayment and Fellowship Program,AUTOMATIC,Y
93.924,237D10FAAA9AC0B0E043814FD881C0B0,1,Ryan White HIV/AIDS Dental Reimbursements,AUTOMATIC,Y
93.925,237D10FAAA9BC0B0E043814FD881C0B0,1,Scholarships for Health Professions Students from Disadvantaged Backgrounds,AUTOMATIC,Y
93.926,237D10FAAA9CC0B0E043814FD881C0B0,1,Healthy Start Initiative,AUTOMATIC,Y
93.927,237D10FAAA9DC0B0E043814FD881C0B0,1,Health Centers Grants for Residents of Public Housing,AUTOMATIC,Y
93.928,237D10FAAA9EC0B0E043814FD881C0B0,1,Special Projects of National Significance,AUTOMATIC,Y
93.932,237D10FAAA9FC0B0E043814FD881C0B0,1,Native Hawaiian Health Systems,AUTOMATIC,Y
93.933,237D10FAAAA0C0B0E043814FD881C0B0,1,Demonstration Projects for Indian Health,AUTOMATIC,Y
93.934,237D10FAAAA1C0B0E043814FD881C0B0,1,Fogarty International Research Collaboration Award,AUTOMATIC,Y
93.936,237D10FAAAA2C0B0E043814FD881C0B0,1,National Institutes of Health Acquired Immunodeficiency Syndrome Research Loan Repayment Program,AUTOMATIC,Y
93.938,237D10FAAAA3C0B0E043814FD881C0B0,1,Cooperative Agreements to Support Comprehensive School Health Programs to Prevent the Spread of HIV and Other Important Health Problems,AUTOMATIC,Y
93.939,237D10FAAAA4C0B0E043814FD881C0B0,1,HIV Prevention Activities_Non-Governmental Organization Based,AUTOMATIC,Y
93.94,237D10FAAAA5C0B0E043814FD881C0B0,1,HIV Prevention Activities_Health Department Based,AUTOMATIC,Y
93.941,237D10FAAAA6C0B0E043814FD881C0B0,1,HIV Demonstration  Research  Public and Professional Education Projects,AUTOMATIC,Y
93.942,237D10FAAAA7C0B0E043814FD881C0B0,1,Research  Treatment and Education Programs on Lyme Disease in the United States,AUTOMATIC,Y
93.943,237D10FAAAA8C0B0E043814FD881C0B0,1,Epidemiologic Research Studies of Acquired Immunodeficiency Syndrome (AIDS) and Human Immunodeficiency Virus (HIV) Infection in Selected Population Groups,AUTOMATIC,Y
93.944,237D10FAAAA9C0B0E043814FD881C0B0,1,Human Immunodeficiency Virus (HIV)/Acquired Immunodeficiency Virus Syndrome (AIDS) Surveillance,AUTOMATIC,Y
93.945,237D10FAAAAAC0B0E043814FD881C0B0,1,Assistance Programs for Chronic Disease Prevention and Control,AUTOMATIC,Y
93.946,237D10FAAAABC0B0E043814FD881C0B0,1,Cooperative Agreements to Support State-Based Safe Motherhood and Infant Health Initiative Programs,AUTOMATIC,Y
93.947,237D10FAAAACC0B0E043814FD881C0B0,1,Tuberculosis Demonstration  Research  Public and Professional Education,AUTOMATIC,Y
93.952,237D10FAAAADC0B0E043814FD881C0B0,1,Improving EMS/Trauma Care in Rural Areas,AUTOMATIC,Y
93.953,237D10FAAAAEC0B0E043814FD881C0B0,1,Trauma Care Systems Planning and Development,AUTOMATIC,Y
93.954,237D10FAAAAFC0B0E043814FD881C0B0,1,Tribal Recruitment and Retention of Health Professionals into Indian Health Programs,AUTOMATIC,Y
93.955,237D10FAAAB0C0B0E043814FD881C0B0,1,Health and Safety Programs for Construction Work,AUTOMATIC,Y
93.956,237D10FAAAB1C0B0E043814FD881C0B0,1,Agricultural Health and Safety Programs,AUTOMATIC,Y
93.957,237D10FAAAB2C0B0E043814FD881C0B0,1,Occupational Health and Safety Surveillance,AUTOMATIC,Y
93.958,237D10FAAAB3C0B0E043814FD881C0B0,1,Block Grants for Community Mental Health Services,AUTOMATIC,Y
93.959,237D10FAAAB4C0B0E043814FD881C0B0,1,Block Grants for Prevention and Treatment of Substance Abuse,AUTOMATIC,Y
93.962,237D10FAAAB5C0B0E043814FD881C0B0,1,Health Administration Traineeships and Special Projects Program,AUTOMATIC,Y
93.964,237D10FAAAB6C0B0E043814FD881C0B0,1,Public Health Traineeships,AUTOMATIC,Y
93.965,237D10FAAAB7C0B0E043814FD881C0B0,1,Coal Miners Respiratory Impairment Treatment Clinics and Services,AUTOMATIC,Y
93.969,237D10FAAAB8C0B0E043814FD881C0B0,1,Geriatric Education Centers,AUTOMATIC,Y
93.97,237D10FAAAB9C0B0E043814FD881C0B0,1,Health Professions Recruitment Program for Indians,AUTOMATIC,Y
93.971,237D10FAAABAC0B0E043814FD881C0B0,1,Health Professions Preparatory Scholarship Program for Indians,AUTOMATIC,Y
93.972,237D10FAAABBC0B0E043814FD881C0B0,1,Health Professions Scholarship Program,AUTOMATIC,Y
93.974,237D10FAAABCC0B0E043814FD881C0B0,1,Family Planning_Service Delivery Improvement Research Grants,AUTOMATIC,Y
93.977,237D10FAAABDC0B0E043814FD881C0B0,1,Preventive Health Services_Sexually Transmitted Diseases Control Grants,AUTOMATIC,Y
93.978,237D10FAAABEC0B0E043814FD881C0B0,1,Preventive Health Services_Sexually Transmitted Diseases Research  Demonstrations  and Public Information and Education Grants,AUTOMATIC,Y
93.982,237D10FAAABFC0B0E043814FD881C0B0,1,Mental Health Disaster Assistance and Emergency Mental Health,AUTOMATIC,Y
93.988,237D10FAAAC0C0B0E043814FD881C0B0,1,Cooperative Agreements for State-Based Diabetes Control Programs and Evaluation of Surveillance Systems,AUTOMATIC,Y
93.989,237D10FAAAC1C0B0E043814FD881C0B0,1,International Research and Research Training,AUTOMATIC,Y
93.99,237D10FAAAC2C0B0E043814FD881C0B0,1,National Health Promotion,AUTOMATIC,Y
93.991,237D10FAAAC3C0B0E043814FD881C0B0,1,Preventive Health and Health Services Block Grant,AUTOMATIC,Y
93.993,237D10FAAB90C0B0E043814FD881C0B0,1,Public Health Research Accreditation Project,AUTOMATIC,Y
93.994,237D10FAAAC4C0B0E043814FD881C0B0,1,Maternal and Child Health Services Block Grant to the States,AUTOMATIC,Y
93.995,237D10FAAAC5C0B0E043814FD881C0B0,1,Adolescent Family Life_Demonstration Projects,AUTOMATIC,Y
93.996,237D10FAAAC6C0B0E043814FD881C0B0,1,Bioterrorism Training and Curriculum Development Program,AUTOMATIC,Y
94,237D10FAAB44C0B0E043814FD881C0B0,1,null,MANUAL,Y
94.002,237D10FAAAC7C0B0E043814FD881C0B0,1,Retired and Senior Volunteer Program,AUTOMATIC,Y
94.003,237D10FAAAC8C0B0E043814FD881C0B0,1,State Commissions,AUTOMATIC,Y
94.004,237D10FAAAC9C0B0E043814FD881C0B0,1,Learn and Serve America_School and Community Based Programs,AUTOMATIC,Y
94.005,237D10FAAACAC0B0E043814FD881C0B0,1,Learn and Serve America_Higher Education,AUTOMATIC,Y
94.006,237D10FAAACBC0B0E043814FD881C0B0,1,AmeriCorps,AUTOMATIC,Y
94.007,237D10FAAACCC0B0E043814FD881C0B0,1,Planning and Program Development Grants,AUTOMATIC,Y
94.009,237D10FAAACDC0B0E043814FD881C0B0,1,Training and Technical Assistance,AUTOMATIC,Y
94.011,237D10FAAACEC0B0E043814FD881C0B0,1,Foster Grandparent Program,AUTOMATIC,Y
94.013,237D10FAAACFC0B0E043814FD881C0B0,1,Volunteers in Service to America,AUTOMATIC,Y
94.016,237D10FAAAD0C0B0E043814FD881C0B0,1,Senior Companion Program,AUTOMATIC,Y
96,237D10FAAB45C0B0E043814FD881C0B0,1,null,MANUAL,Y
96.001,237D10FAAAD1C0B0E043814FD881C0B0,1,Social Security_Disability Insurance,AUTOMATIC,Y
96.002,237D10FAAAD2C0B0E043814FD881C0B0,1,Social Security_Retirement Insurance,AUTOMATIC,Y
96.003,237D10FAAAD3C0B0E043814FD881C0B0,1,Social Security_Special Benefits for Persons Aged 72 and Over,AUTOMATIC,Y
96.004,237D10FAAAD4C0B0E043814FD881C0B0,1,Social Security_Survivors Insurance,AUTOMATIC,Y
96.005,237D10FAAAD5C0B0E043814FD881C0B0,1,Special Benefits for Disabled Coal Miners,AUTOMATIC,Y
96.006,237D10FAAAD6C0B0E043814FD881C0B0,1,Supplemental Security Income,AUTOMATIC,Y
96.007,237D10FAAAD7C0B0E043814FD881C0B0,1,Social Security_Research and Demonstration,AUTOMATIC,Y
96.008,237D10FAAAD8C0B0E043814FD881C0B0,1,Social Security_Benefits Planning  Assistance  and Outreach Program,AUTOMATIC,Y
96.009,237D10FAAAD9C0B0E043814FD881C0B0,1,Social Security State Grants for Work Incentives Assistance to Disabled Beneficiaries,AUTOMATIC,Y
96.02,237D10FAAADAC0B0E043814FD881C0B0,1,Special Benefits for Certain World War II Veterans,AUTOMATIC,Y
97,237D10FAAB46C0B0E043814FD881C0B0,1,null,MANUAL,Y
97.001,237D10FAAADBC0B0E043814FD881C0B0,1,One-Time Projects,AUTOMATIC,Y
97.002,237D10FAAADCC0B0E043814FD881C0B0,1,Research Projects,AUTOMATIC,Y
97.003,237D10FAAADDC0B0E043814FD881C0B0,1,Agricultural Inspection,AUTOMATIC,Y
97.004,237D10FAAADEC0B0E043814FD881C0B0,1,State Domestic Preparedness Equipment Support Program,AUTOMATIC,Y
97.005,237D10FAAADFC0B0E043814FD881C0B0,1,State and Local Homeland Security Training  Program,AUTOMATIC,Y
97.006,237D10FAAAE0C0B0E043814FD881C0B0,1,State and Local Homeland Security Exercise Support,AUTOMATIC,Y
97.007,237D10FAAAE1C0B0E043814FD881C0B0,1,Homeland Security Preparedness Technical Assistance,AUTOMATIC,Y
97.008,237D10FAAAE2C0B0E043814FD881C0B0,1,Urban Areas Security Initiative,AUTOMATIC,Y
97.009,237D10FAAAE3C0B0E043814FD881C0B0,1,Cuban/Haitian Entrant  Program,AUTOMATIC,Y
97.01,237D10FAAAE4C0B0E043814FD881C0B0,1,Citizenship Education and Training,AUTOMATIC,Y
97.011,237D10FAAAE5C0B0E043814FD881C0B0,1,Boating Safety,AUTOMATIC,Y
97.012,237D10FAAAE6C0B0E043814FD881C0B0,1,Boating Safety Financial Assistance,AUTOMATIC,Y
97.013,237D10FAAAE7C0B0E043814FD881C0B0,1,State Access to the Oil Spill Liability Trust Fund,AUTOMATIC,Y
97.014,237D10FAAAE8C0B0E043814FD881C0B0,1,Bridge Alteration,AUTOMATIC,Y
97.015,237D10FAAAE9C0B0E043814FD881C0B0,1,Secret Service_Training Activities,AUTOMATIC,Y
97.016,237D10FAAAEAC0B0E043814FD881C0B0,1,Reimbursement for Firefighting on Federal Property,AUTOMATIC,Y
97.017,237D10FAAB91C0B0E043814FD881C0B0,1,Pre-Disaster Mitigation (PDM) Competitive Grants,AUTOMATIC,Y
97.018,237D10FAAAEBC0B0E043814FD881C0B0,1,National Fire Academy Training Assistance,AUTOMATIC,Y
97.019,237D10FAAAECC0B0E043814FD881C0B0,1,National Fire Academy Educational Program,AUTOMATIC,Y
97.02,237D10FAAAEDC0B0E043814FD881C0B0,1,Hazardous Materials Training Program,AUTOMATIC,Y
97.021,237D10FAAAEEC0B0E043814FD881C0B0,1,Hazardous Materials Assistance Program,AUTOMATIC,Y
97.022,237D10FAAAEFC0B0E043814FD881C0B0,1,Flood Insurance,AUTOMATIC,Y
97.023,237D10FAAAF0C0B0E043814FD881C0B0,1,Community Assistance Program State Support Services Element (CAP-SSSE),AUTOMATIC,Y
97.024,237D10FAAAF1C0B0E043814FD881C0B0,1,Emergency Food and Shelter National Board Program,AUTOMATIC,Y
97.025,237D10FAAAF2C0B0E043814FD881C0B0,1,National Urban Search and Rescue (US&R) Response System,AUTOMATIC,Y
97.026,237D10FAAAF3C0B0E043814FD881C0B0,1,Emergency Management Institute_Training Assistance,AUTOMATIC,Y
97.027,237D10FAAAF4C0B0E043814FD881C0B0,1,Emergency Management Institute (EMI)_Independent Study Program,AUTOMATIC,Y
97.028,237D10FAAAF5C0B0E043814FD881C0B0,1,Emergency Management Institute (EMI)_Resident Educational Program,AUTOMATIC,Y
97.029,237D10FAAAF6C0B0E043814FD881C0B0,1,Flood Mitigation Assistance,AUTOMATIC,Y
97.03,237D10FAAAF7C0B0E043814FD881C0B0,1,Community Disaster Loans,AUTOMATIC,Y
97.031,237D10FAAAF8C0B0E043814FD881C0B0,1,Cora Brown Fund,AUTOMATIC,Y
97.032,237D10FAAAF9C0B0E043814FD881C0B0,1,Crisis Counseling,AUTOMATIC,Y
97.033,237D10FAAAFAC0B0E043814FD881C0B0,1,Disaster Legal Services,AUTOMATIC,Y
97.034,237D10FAAAFBC0B0E043814FD881C0B0,1,Disaster Unemployment Assistance,AUTOMATIC,Y
97.035,237D10FAAAFCC0B0E043814FD881C0B0,1,Individual and Family Grants,AUTOMATIC,Y
97.036,237D10FAAAFDC0B0E043814FD881C0B0,1,Public Assistance Grants,AUTOMATIC,Y
97.037,237D10FAAAFEC0B0E043814FD881C0B0,1,Disaster Housing Program,AUTOMATIC,Y
97.038,237D10FAAAFFC0B0E043814FD881C0B0,1,First Responder Counter-Terrorism Training Assistance,AUTOMATIC,Y
97.039,237D10FAAB00C0B0E043814FD881C0B0,1,Hazard Mitigation Grant,AUTOMATIC,Y
97.04,237D10FAAB01C0B0E043814FD881C0B0,1,Chemical Stockpile Emergency Preparedness Program,AUTOMATIC,Y
97.041,237D10FAAB02C0B0E043814FD881C0B0,1,National Dam Safety Program,AUTOMATIC,Y
97.042,237D10FAAB03C0B0E043814FD881C0B0,1,Emergency Management Performance Grants,AUTOMATIC,Y
97.043,237D10FAAB04C0B0E043814FD881C0B0,1,State Fire Training Systems Grants,AUTOMATIC,Y
97.044,237D10FAAB05C0B0E043814FD881C0B0,1,Assistance to Firefighters Grant,AUTOMATIC,Y
97.045,237D10FAAB06C0B0E043814FD881C0B0,1,Cooperating Technical Partners,AUTOMATIC,Y
97.046,237D10FAAB07C0B0E043814FD881C0B0,1,Fire Management Assistance Grant,AUTOMATIC,Y
97.047,237D10FAAB08C0B0E043814FD881C0B0,1,Pre-Disaster Mitigation,AUTOMATIC,Y
97.048,237D10FAAB09C0B0E043814FD881C0B0,1,Federal Assistance to Individuals and Households_Housing,AUTOMATIC,Y
97.049,237D10FAAB0AC0B0E043814FD881C0B0,1,Federal Assistance to Individuals and Households_Disaster Housing Operations,AUTOMATIC,Y
97.05,237D10FAAB0BC0B0E043814FD881C0B0,1,Federal Assistance to Individuals and Households_Other Needs,AUTOMATIC,Y
97.051,237D10FAAB0CC0B0E043814FD881C0B0,1,State and Local All Hazards Emergency Operations Planning,AUTOMATIC,Y
97.052,237D10FAAB0DC0B0E043814FD881C0B0,1,Emergency Operations Centers,AUTOMATIC,Y
97.053,237D10FAAB0EC0B0E043814FD881C0B0,1,Citizen Corps,AUTOMATIC,Y
97.054,237D10FAAB0FC0B0E043814FD881C0B0,1,Community Emergency Response Teams,AUTOMATIC,Y
97.055,237D10FAAB10C0B0E043814FD881C0B0,1,Interoperable Communications Equipment,AUTOMATIC,Y
97.056,237D10FAAB11C0B0E043814FD881C0B0,1,Port Security Grant Program for Critical National Seaports,AUTOMATIC,Y
97.057,237D10FAAB12C0B0E043814FD881C0B0,1,Intercity Bus Security Grants,AUTOMATIC,Y
97.058,237D10FAAB13C0B0E043814FD881C0B0,1,Operation Safe Commerce (OSC) Cooperative Agreement Program,AUTOMATIC,Y
97.059,237D10FAAB14C0B0E043814FD881C0B0,1,Truck Security Program,AUTOMATIC,Y
