CA_ICR_ACCT_GNRTD_ID,OBJ_ID,VER_NBR,FIN_COA_CD,ACCOUNT_NBR,ICR_FIN_COA_CD,ICR_FIN_ACCT_NBR,ACLN_PCT,DOBJ_MAINT_CD_ACTV_IND
12027,C4725010781D5765E040220A4C16066C,1,EA,4769237,EA,0368187,100,Y
12028,C4725010781E5765E040220A4C16066C,1,EA,4769238,EA,0368187,100,Y
12029,C4725010781F5765E040220A4C16066C,1,EA,4769239,EA,0368187,100,Y
12030,C472501078205765E040220A4C16066C,1,EA,4769240,EA,0368187,100,Y
12031,C472501078215765E040220A4C16066C,1,EA,4769241,EA,0368187,100,Y
12032,C472501078225765E040220A4C16066C,1,EA,4769242,EA,0368187,100,Y
12033,C472501078235765E040220A4C16066C,1,EA,4769243,EA,0368187,100,Y
12034,C472501078245765E040220A4C16066C,1,EA,4769244,EA,0368187,100,Y
12035,C472501078255765E040220A4C16066C,1,EA,4769245,EA,0368187,100,Y
12036,C472501078265765E040220A4C16066C,1,EA,4769246,EA,0368187,100,Y
12037,C472501078275765E040220A4C16066C,1,EA,4769247,EA,0368187,100,Y
12038,C472501078285765E040220A4C16066C,1,EA,4769248,EA,0368187,100,Y
12039,C472501078295765E040220A4C16066C,1,EA,4769249,EA,0367287,100,Y
12040,C4725010782A5765E040220A4C16066C,1,EA,4769250,EA,0367287,100,Y
12041,C4725010782B5765E040220A4C16066C,1,EA,4769251,EA,0367287,100,Y
12042,C4725010782C5765E040220A4C16066C,1,EA,4769252,EA,0367287,100,Y
12043,C4725010782D5765E040220A4C16066C,1,EA,4769253,EA,0367287,100,Y
12044,C4725010782E5765E040220A4C16066C,1,EA,4769254,EA,0367287,100,Y
12045,C4725010782F5765E040220A4C16066C,1,EA,4769255,EA,0367287,100,Y
12046,C472501078305765E040220A4C16066C,1,EA,4769256,EA,0367287,100,Y
12047,C472501078315765E040220A4C16066C,1,EA,4769257,EA,0367287,100,Y
12048,C472501078325765E040220A4C16066C,1,EA,4769258,EA,0367287,100,Y
12049,C472501078335765E040220A4C16066C,1,EA,4769259,EA,0367287,100,Y
12050,C472501078345765E040220A4C16066C,1,EA,4769260,EA,0367287,100,Y
12051,C472501078355765E040220A4C16066C,1,EA,4769301,EA,0368187,100,Y
12052,C472501078365765E040220A4C16066C,1,EA,4769302,EA,0368187,100,Y
12053,C472501078375765E040220A4C16066C,1,EA,4769303,EA,0368187,100,Y
12054,C472501078385765E040220A4C16066C,1,IN,4684206,BL,1031400,100,Y
12055,C472501078395765E040220A4C16066C,1,IN,4894706,BL,1031400,100,Y
12056,C4725010783A5765E040220A4C16066C,1,EA,4066600,EA,0367287,100,Y
12057,C4725010783B5765E040220A4C16066C,1,EA,4068000,EA,0368187,100,Y
12058,C4725010783C5765E040220A4C16066C,1,EA,4068101,EA,0368187,100,Y
12059,C4725010783D5765E040220A4C16066C,1,EA,4068801,EA,0368187,100,Y
12060,C4725010783E5765E040220A4C16066C,1,EA,4069200,EA,0368187,100,Y
12061,C4725010783F5765E040220A4C16066C,1,EA,4069201,EA,0368187,100,Y
12062,C472501078405765E040220A4C16066C,1,EA,4168001,EA,0368187,100,Y
12063,C472501078415765E040220A4C16066C,1,EA,4168002,EA,0368187,100,Y
12064,C472501078425765E040220A4C16066C,1,EA,4168003,EA,0368187,100,Y
12065,C472501078435765E040220A4C16066C,1,EA,4168004,EA,0368187,100,Y
12066,C472501078445765E040220A4C16066C,1,EA,4168005,EA,0368187,100,Y
12067,C472501078455765E040220A4C16066C,1,EA,4168101,EA,0368187,100,Y
12068,C472501078465765E040220A4C16066C,1,EA,4168102,EA,0368187,100,Y
12069,C472501078475765E040220A4C16066C,1,EA,4168103,EA,0368187,100,Y
12070,C472501078485765E040220A4C16066C,1,EA,4168104,EA,0368187,100,Y
12071,C472501078495765E040220A4C16066C,1,EA,4769304,EA,0368187,100,Y
12072,C4725010784A5765E040220A4C16066C,1,EA,4769305,EA,0368187,100,Y
12073,C4725010784B5765E040220A4C16066C,1,EA,4769306,EA,0368187,100,Y
12074,C4725010784C5765E040220A4C16066C,1,EA,4769307,EA,0368187,100,Y
12075,C4725010784D5765E040220A4C16066C,1,EA,4769308,EA,0368187,100,Y
12076,C4725010784E5765E040220A4C16066C,1,EA,4769309,EA,0368187,100,Y
12077,C4725010784F5765E040220A4C16066C,1,EA,4769310,EA,0368187,100,Y
12078,C472501078505765E040220A4C16066C,1,EA,4769311,EA,0368187,100,Y
12079,C472501078515765E040220A4C16066C,1,EA,4769312,EA,0368187,100,Y
12080,C472501078525765E040220A4C16066C,1,EA,4769313,EA,0368187,100,Y
12081,C472501078535765E040220A4C16066C,1,EA,4769314,EA,0368187,100,Y
12082,C472501078545765E040220A4C16066C,1,EA,4769316,EA,0368187,100,Y
12083,C472501078555765E040220A4C16066C,1,EA,4769317,EA,0368187,100,Y
12084,C472501078565765E040220A4C16066C,1,EA,4769318,EA,0368187,100,Y
12085,C472501078575765E040220A4C16066C,1,EA,4769319,EA,0368187,100,Y
12086,C472501078585765E040220A4C16066C,1,EA,4769320,EA,0368187,100,Y
12087,C472501078595765E040220A4C16066C,1,EA,4769321,EA,0368187,100,Y
12088,C4725010785A5765E040220A4C16066C,1,EA,4769322,EA,0368187,100,Y
12089,C4725010785B5765E040220A4C16066C,1,EA,4769323,EA,0368187,100,Y
12090,C4725010785C5765E040220A4C16066C,1,EA,4769324,EA,0368187,100,Y
12091,C4725010785D5765E040220A4C16066C,1,EA,4769325,EA,0368187,100,Y
12092,C4725010785E5765E040220A4C16066C,1,EA,4769326,EA,0368187,100,Y
12093,C4725010785F5765E040220A4C16066C,1,EA,4769327,EA,0368187,100,Y
12094,C472501078605765E040220A4C16066C,1,EA,4769328,EA,0368187,100,Y
12095,C472501078615765E040220A4C16066C,1,EA,4769329,EA,0368187,100,Y
12096,C472501078625765E040220A4C16066C,1,EA,4168105,EA,0368187,100,Y
12097,C472501078635765E040220A4C16066C,1,EA,4168106,EA,0368187,100,Y
12098,C472501078645765E040220A4C16066C,1,EA,4168201,EA,0368187,100,Y
12099,C472501078655765E040220A4C16066C,1,EA,4168202,EA,0368187,100,Y
12100,C472501078665765E040220A4C16066C,1,EA,4168203,EA,0368187,100,Y
12101,C472501078675765E040220A4C16066C,1,EA,4168701,EA,0368187,100,Y
12102,C472501078685765E040220A4C16066C,1,EA,4168702,EA,0368187,100,Y
12103,C472501078695765E040220A4C16066C,1,EA,4169301,EA,0368187,100,Y
12104,C4725010786A5765E040220A4C16066C,1,EA,4267507,EA,0367587,100,Y
12105,C4725010786B5765E040220A4C16066C,1,EA,4267508,EA,0367587,100,Y
12106,C4725010786C5765E040220A4C16066C,1,EA,4267509,EA,0367587,100,Y
12107,C4725010786D5765E040220A4C16066C,1,EA,4267510,EA,0367587,100,Y
12108,C4725010786E5765E040220A4C16066C,1,EA,4267511,EA,0367587,100,Y
12109,C4725010786F5765E040220A4C16066C,1,EA,4267512,EA,0367587,100,Y
12110,C472501078705765E040220A4C16066C,1,EA,4267514,EA,0367587,100,Y
12111,C472501078715765E040220A4C16066C,1,EA,4267515,EA,0367587,100,Y
12112,C472501078725765E040220A4C16066C,1,EA,4267516,EA,0367587,100,Y
12113,C472501078735765E040220A4C16066C,1,EA,4267517,EA,0367587,100,Y
12114,C472501078745765E040220A4C16066C,1,EA,4267518,EA,0367587,100,Y
12115,C472501078755765E040220A4C16066C,1,EA,4267519,EA,0367587,100,Y
12116,C472501078765765E040220A4C16066C,1,EA,4267520,EA,0367587,100,Y
12117,C472501078775765E040220A4C16066C,1,EA,4267521,EA,0367587,100,Y
12118,C472501078785765E040220A4C16066C,1,EA,4267522,EA,0367587,100,Y
12119,C472501078795765E040220A4C16066C,1,EA,4267700,EA,0367587,100,Y
12120,C4725010787A5765E040220A4C16066C,1,EA,4268802,EA,0368187,100,Y
12121,C4725010787B5765E040220A4C16066C,1,EA,4769330,EA,0368187,100,Y
12122,C4725010787C5765E040220A4C16066C,1,EA,4769331,EA,0368187,100,Y
12123,C4725010787D5765E040220A4C16066C,1,EA,4769332,EA,0368187,100,Y
12124,C4725010787E5765E040220A4C16066C,1,EA,4769333,EA,0368187,100,Y
12125,C4725010787F5765E040220A4C16066C,1,EA,4769334,EA,0368187,100,Y
12126,C472501078805765E040220A4C16066C,1,EA,4769335,EA,0368187,100,Y
12127,C472501078815765E040220A4C16066C,1,EA,4769336,EA,0368187,100,Y
12128,C472501078825765E040220A4C16066C,1,EA,4769337,EA,0368187,100,Y
12129,C472501078835765E040220A4C16066C,1,EA,4769338,EA,0368187,100,Y
12130,C472501078845765E040220A4C16066C,1,EA,4769339,EA,0368187,100,Y
12131,C472501078855765E040220A4C16066C,1,EA,4769340,EA,0368187,100,Y
12132,C472501078865765E040220A4C16066C,1,EA,4769341,EA,0368187,100,Y
12133,C472501078875765E040220A4C16066C,1,EA,4769342,EA,0368187,100,Y
12134,C472501078885765E040220A4C16066C,1,EA,4769343,EA,0368187,100,Y
12135,C472501078895765E040220A4C16066C,1,EA,4769344,EA,0368187,100,Y
12136,C4725010788A5765E040220A4C16066C,1,EA,4769345,EA,0368187,100,Y
12137,C4725010788B5765E040220A4C16066C,1,EA,4769346,EA,0368187,100,Y
12138,C4725010788C5765E040220A4C16066C,1,EA,4769347,EA,0368187,100,Y
12139,C4725010788D5765E040220A4C16066C,1,EA,4769348,EA,0368187,100,Y
12140,C4725010788E5765E040220A4C16066C,1,EA,4769349,EA,0368187,100,Y
12141,C4725010788F5765E040220A4C16066C,1,EA,4769350,EA,0368187,100,Y
12142,C472501078905765E040220A4C16066C,1,EA,4769351,EA,0368187,100,Y
12143,C472501078915765E040220A4C16066C,1,EA,4769352,EA,0368187,100,Y
12144,C472501078925765E040220A4C16066C,1,EA,4769353,EA,0368187,100,Y
12145,C472501078935765E040220A4C16066C,1,EA,4367500,IN,1292016,100,Y
12146,C472501078945765E040220A4C16066C,1,EA,4367801,EA,0367587,100,Y
12147,C472501078955765E040220A4C16066C,1,EA,4368001,IN,1292016,100,Y
12148,C472501078965765E040220A4C16066C,1,EA,4368100,EA,0368187,100,Y
12149,C472501078975765E040220A4C16066C,1,EA,4368201,EA,0368187,100,Y
12150,C472501078985765E040220A4C16066C,1,EA,4369202,EA,0368187,100,Y
12151,C472501078995765E040220A4C16066C,1,EA,4467200,EA,0367287,100,Y
12152,C4725010789A5765E040220A4C16066C,1,EA,4467201,EA,0367287,100,Y
12153,C4725010789B5765E040220A4C16066C,1,EA,4468000,EA,0367513,100,Y
12154,C4725010789C5765E040220A4C16066C,1,EA,4468001,EA,0367513,100,Y
12155,C4725010789D5765E040220A4C16066C,1,EA,4468002,EA,0368187,100,Y
12156,C4725010789E5765E040220A4C16066C,1,EA,4468003,EA,0368187,100,Y
12157,C4725010789F5765E040220A4C16066C,1,EA,4468100,EA,0368187,100,Y
12158,C472501078A05765E040220A4C16066C,1,EA,4468101,EA,0368187,100,Y
12159,C472501078A15765E040220A4C16066C,1,EA,4468102,EA,0368187,100,Y
12160,C472501078A25765E040220A4C16066C,1,EA,4468103,EA,0368187,100,Y
12161,C472501078A35765E040220A4C16066C,1,EA,4468104,EA,0368187,100,Y
12162,C472501078A45765E040220A4C16066C,1,EA,4468900,EA,0368987,100,Y
12163,C472501078A55765E040220A4C16066C,1,EA,4468901,EA,0368987,100,Y
12164,C472501078A65765E040220A4C16066C,1,EA,4469200,EA,0368187,100,Y
12165,C472501078A75765E040220A4C16066C,1,EA,4469301,EA,0368187,100,Y
12166,C472501078A85765E040220A4C16066C,1,EA,4469302,EA,0368187,100,Y
12167,C472501078A95765E040220A4C16066C,1,EA,4469303,EA,0368187,100,Y
12168,C472501078AA5765E040220A4C16066C,1,EA,4469304,EA,0368187,100,Y
12169,C472501078AB5765E040220A4C16066C,1,EA,4767501,EA,0367587,100,Y
12170,C472501078AC5765E040220A4C16066C,1,EA,4769354,EA,0368187,100,Y
12171,C472501078AD5765E040220A4C16066C,1,EA,4769355,EA,0368187,100,Y
12172,C472501078AE5765E040220A4C16066C,1,EA,4769356,EA,0368187,100,Y
12173,C472501078AF5765E040220A4C16066C,1,EA,4769357,EA,0368187,100,Y
12174,C472501078B05765E040220A4C16066C,1,EA,4769358,EA,0368187,100,Y
12175,C472501078B15765E040220A4C16066C,1,EA,4769359,EA,0368187,100,Y
12176,C472501078B25765E040220A4C16066C,1,EA,4769360,EA,0368187,100,Y
12177,C472501078B35765E040220A4C16066C,1,EA,4769361,EA,0368187,100,Y
12178,C472501078B45765E040220A4C16066C,1,EA,4769362,EA,0368187,100,Y
12179,C472501078B55765E040220A4C16066C,1,EA,4769363,EA,0368187,100,Y
12180,C472501078B65765E040220A4C16066C,1,EA,4769364,EA,0368187,100,Y
12181,C472501078B75765E040220A4C16066C,1,EA,4769365,EA,0368187,100,Y
12182,C472501078B85765E040220A4C16066C,1,EA,4769366,EA,0367287,100,Y
12183,C472501078B95765E040220A4C16066C,1,EA,4769367,EA,0367287,100,Y
12184,C472501078BA5765E040220A4C16066C,1,EA,4769368,EA,0367287,100,Y
12185,C472501078BB5765E040220A4C16066C,1,EA,4769369,EA,0367287,100,Y
12186,C472501078BC5765E040220A4C16066C,1,EA,4769370,EA,0367287,100,Y
12187,C472501078BD5765E040220A4C16066C,1,EA,4769371,EA,0367287,100,Y
12188,C472501078BE5765E040220A4C16066C,1,EA,4769372,EA,0367287,100,Y
12189,C472501078BF5765E040220A4C16066C,1,EA,4769373,EA,0368187,100,Y
12190,C472501078C05765E040220A4C16066C,1,EA,4769374,EA,0368187,100,Y
12191,C472501078C15765E040220A4C16066C,1,EA,4769375,EA,0367287,100,Y
12192,C472501078C25765E040220A4C16066C,1,EA,4769376,EA,0368187,100,Y
12193,C472501078C35765E040220A4C16066C,1,EA,4769377,EA,0368187,100,Y
12194,C472501078C45765E040220A4C16066C,1,EA,4767502,EA,0367587,100,Y
12195,C472501078C55765E040220A4C16066C,1,EA,4767503,EA,0367587,100,Y
12196,C472501078C65765E040220A4C16066C,1,EA,4767504,EA,0367587,100,Y
12197,C472501078C75765E040220A4C16066C,1,EA,4767505,EA,0367587,100,Y
12198,C472501078C85765E040220A4C16066C,1,EA,4767506,EA,0367587,100,Y
12199,C472501078C95765E040220A4C16066C,1,EA,4767507,EA,0367587,100,Y
12200,C472501078CA5765E040220A4C16066C,1,EA,4767508,EA,0367587,100,Y
12201,C472501078CB5765E040220A4C16066C,1,EA,4767509,EA,0367587,100,Y
12202,C472501078CC5765E040220A4C16066C,1,EA,4767510,EA,0367587,100,Y
12203,C472501078CD5765E040220A4C16066C,1,EA,4767511,EA,0367287,100,Y
12204,C472501078CE5765E040220A4C16066C,1,EA,4767512,EA,0367287,100,Y
12205,C472501078CF5765E040220A4C16066C,1,EA,4767513,EA,0367587,100,Y
12206,C472501078D05765E040220A4C16066C,1,EA,4767514,EA,0368987,100,Y
12207,C472501078D15765E040220A4C16066C,1,EA,4767515,EA,0367587,100,Y
12208,C472501078D25765E040220A4C16066C,1,EA,4767516,EA,0368987,100,Y
12209,C472501078D35765E040220A4C16066C,1,EA,4767517,EA,0367587,100,Y
12210,C472501078D45765E040220A4C16066C,1,EA,4767518,EA,0367587,100,Y
12211,C472501078D55765E040220A4C16066C,1,EA,4767519,EA,0368987,100,Y
12212,C472501078D65765E040220A4C16066C,1,EA,4767520,EA,0367587,100,Y
12213,C472501078D75765E040220A4C16066C,1,EA,4767521,EA,0367587,100,Y
12214,C472501078D85765E040220A4C16066C,1,EA,4767522,EA,0367587,100,Y
12215,C472501078D95765E040220A4C16066C,1,EA,4767523,EA,0367587,100,Y
12216,C472501078DA5765E040220A4C16066C,1,EA,4767524,EA,0367587,100,Y
12217,C472501078DB5765E040220A4C16066C,1,EA,4767525,EA,0367587,100,Y
12218,C472501078DC5765E040220A4C16066C,1,EA,4767526,EA,0367587,100,Y
12219,C472501078DD5765E040220A4C16066C,1,EA,4769378,EA,0368187,100,Y
12220,C472501078DE5765E040220A4C16066C,1,EA,4769379,EA,0368187,100,Y
12221,C472501078DF5765E040220A4C16066C,1,EA,4769380,EA,0368187,100,Y
12222,C472501078E05765E040220A4C16066C,1,EA,4769381,EA,0368187,100,Y
12223,C472501078E15765E040220A4C16066C,1,EA,4769382,EA,0368187,100,Y
12224,C472501078E25765E040220A4C16066C,1,EA,4769383,EA,0368187,100,Y
12225,C472501078E35765E040220A4C16066C,1,EA,4769384,EA,0368187,100,Y
12226,C472501078E45765E040220A4C16066C,1,EA,4769385,EA,0368187,100,Y
12227,C472501078E55765E040220A4C16066C,1,EA,4769386,EA,0368187,100,Y
12228,C472501078E65765E040220A4C16066C,1,EA,4769387,EA,0368187,100,Y
12229,C472501078E75765E040220A4C16066C,1,EA,4769388,EA,0368187,100,Y
12230,C472501078E85765E040220A4C16066C,1,EA,4769389,EA,0368187,100,Y
12231,C472501078E95765E040220A4C16066C,1,EA,4769390,EA,0368187,100,Y
12232,C472501078EA5765E040220A4C16066C,1,EA,4769391,EA,0368187,100,Y
12233,C472501078EB5765E040220A4C16066C,1,EA,4769392,EA,0368187,100,Y
12234,C472501078EC5765E040220A4C16066C,1,EA,4769393,EA,0368187,100,Y
12235,C472501078ED5765E040220A4C16066C,1,EA,4769394,EA,0368187,100,Y
12236,C472501078EE5765E040220A4C16066C,1,EA,4769395,EA,0368187,100,Y
12237,C472501078EF5765E040220A4C16066C,1,EA,4769396,EA,0368187,100,Y
12238,C472501078F05765E040220A4C16066C,1,EA,4769397,EA,0368187,100,Y
12239,C472501078F15765E040220A4C16066C,1,EA,4769398,EA,0368187,100,Y
12240,C472501078F25765E040220A4C16066C,1,EA,4769399,EA,0368187,100,Y
12241,C472501078F35765E040220A4C16066C,1,EA,4769401,EA,0369487,100,Y
12242,C472501078F45765E040220A4C16066C,1,EA,4968801,EA,0368187,100,Y
12243,C472501078F55765E040220A4C16066C,1,EA,5466600,EA,0367287,100,Y
12244,C472501078F65765E040220A4C16066C,1,EA,4767527,EA,0367587,100,Y
12245,C472501078F75765E040220A4C16066C,1,EA,4767528,EA,0367587,100,Y
12246,C472501078F85765E040220A4C16066C,1,EA,4767529,EA,0367587,100,Y
12247,C472501078F95765E040220A4C16066C,1,EA,4767530,EA,0367587,100,Y
12248,C472501078FA5765E040220A4C16066C,1,EA,4767531,EA,0367587,100,Y
12249,C472501078FB5765E040220A4C16066C,1,EA,4767532,EA,0367587,100,Y
12250,C472501078FC5765E040220A4C16066C,1,EA,4767533,EA,0367587,100,Y
12251,C472501078FD5765E040220A4C16066C,1,EA,4767534,EA,0367587,100,Y
12252,C472501078FE5765E040220A4C16066C,1,EA,4767535,EA,0367587,100,Y
12253,C472501078FF5765E040220A4C16066C,1,EA,4767536,EA,0367587,100,Y
12254,C472501079005765E040220A4C16066C,1,EA,4767537,EA,0367587,100,Y
12255,C472501079015765E040220A4C16066C,1,EA,4767538,EA,0367587,100,Y
12256,C472501079025765E040220A4C16066C,1,EA,4767539,EA,0367587,100,Y
12257,C472501079035765E040220A4C16066C,1,EA,4767540,EA,0367587,100,Y
12258,C472501079045765E040220A4C16066C,1,EA,4767541,EA,0367587,100,Y
12259,C472501079055765E040220A4C16066C,1,EA,4767542,EA,0367587,100,Y
12260,C472501079065765E040220A4C16066C,1,EA,4767543,EA,0367587,100,Y
12261,C472501079075765E040220A4C16066C,1,EA,4767544,EA,0367587,100,Y
12262,C472501079085765E040220A4C16066C,1,EA,4767701,EA,0367587,100,Y
12263,C472501079095765E040220A4C16066C,1,EA,4767702,EA,0367587,100,Y
12264,C4725010790A5765E040220A4C16066C,1,EA,4767703,EA,0367587,100,Y
12265,C4725010790B5765E040220A4C16066C,1,EA,4767704,EA,0367587,100,Y
12266,C4725010790C5765E040220A4C16066C,1,EA,4767705,EA,0367587,100,Y
12267,C4725010790D5765E040220A4C16066C,1,EA,4767706,EA,0367587,100,Y
12268,C4725010790E5765E040220A4C16066C,1,EA,4767707,EA,0367587,100,Y
