FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,DESCRSHORT,COMPANY,SETID_LOCATION,LOCATION,TAX_LOCATION_CD,MANAGER_UNVL_ID,MANAGER_POSN,BUDGET_YR_END_DT,BUDGET_LVL,GL_EXPENSE,EEO4_FUNCTION,ACCIDENT_INS,SI_ACCIDENT_NUM,HAZARD,ESTABID,RISKCD,FTE_EDIT_INDC,DEPT_TENURE_FLG,TL_DISTRIB_INFO,USE_BUDGETS,USE_ENCUMBRANCES,USE_DISTRIBUTION,BUDGET_DEPTID,DIST_PRORATE_OPTN,HP_STATS_DEPT_CD,HP_STATS_FACULTY,ACCOUNTING_OWNER,COUNTRY_GRP,IU_ORG_MAIL_DRP_CD,IU_ORG_ADDRESS_2,IU_ORG_ADDRESS_3,IU_CAMPUS_CD,IU_CAMPUS_BLDG,IU_CAMPUS_ROOM,IU_POSN_ALLOW_FL,IU_TENURE_ALLOW_FL,IU_TITLE_ALLOW_FL,IU_OCC_UN_ALLOW_FL,ORG_FSCL_APRVR_UID,LAST_UPDATE_DATE
EA,OTAC,11400DC3F3EF041EE043814FD881041E,1,EA-OTAC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,PEA,11400DC3F026041EE043814FD881041E,1,EA-PEA,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-PEA, , , , , , , , ,EA,null, ,N,Y,Y,N,null,021102000000
EA,PERP,11400DC3F027041EE043814FD881041E,1,EA-PERP,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-PERP, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,PHSL,11400DC3F028041EE043814FD881041E,1,EA-PHSL,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-PHSL, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,PHYP,11400DC3F029041EE043814FD881041E,1,EA-PHYP,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-PHYP, , , , , , , , ,EA,null, ,Y,N,N,N,OLE2868007063,021102000000
EA,PL,11400DC3F3F0041EE043814FD881041E,1,EA-PL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,PSY,11400DC3F02A041EE043814FD881041E,1,EA-PSY,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-PSY, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,PUR,11400DC3F3F1041EE043814FD881041E,1,EA-PUR,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,READ,11400DC3F3F2041EE043814FD881041E,1,EA-READ,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,RECP,11400DC3F02B041EE043814FD881041E,1,EA-RECP,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-RECP, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,REGR,11400DC3F02C041EE043814FD881041E,1,EA-REGR,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-REGR, , , , , , , , ,EA,null, ,Y,N,Y,N,OLE2868007063,021102000000
EA,SACT,11400DC3F02D041EE043814FD881041E,1,EA-SACT,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SACT, , , , , , , , ,EA,null, ,Y,N,Y,N,OLE2868007063,021102000000
EA,SAID,11400DC3F02E041EE043814FD881041E,1,EA-SAID,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SAID, , , , , , , , ,EA,null, ,Y,N,N,N,OLE2868007063,021102000000
EA,SBSC,11400DC3F3F3041EE043814FD881041E,1,EA-SBSC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,SCS,11400DC3F02F041EE043814FD881041E,1,EA-SCS,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SCS, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,SCTE,11400DC3F3F4041EE043814FD881041E,1,EA-SCTE,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,SDC,11400DC3F3F5041EE043814FD881041E,1,EA-SDC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,SMD,11400DC3F030041EE043814FD881041E,1,EA-SMD,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SMD, , , , , , , , ,EA,null, ,Y,Y,Y,N,OLE2868007063,021102000000
EA,SOC,11400DC3F031041EE043814FD881041E,1,EA-SOC,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SOC, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,SPAN,11400DC3F032041EE043814FD881041E,1,EA-SPAN,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SPAN, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,SPON,11400DC3F3F6041EE043814FD881041E,1,EA-SPON,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,SPPG,11400DC3F3F7041EE043814FD881041E,1,EA-SPPG,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,SSER,11400DC3F033041EE043814FD881041E,1,EA-SSER,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SSER, , , , , , , , ,EA,null, ,Y,N,Y,N,OLE2868007063,021102000000
EA,SSRD,11400DC3F034041EE043814FD881041E,1,EA-SSRD,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-SSRD, , , , , , , , ,EA,null, ,N,Y,N,N,null,021102000000
EA,SSRW,11400DC3F3F8041EE043814FD881041E,1,EA-SSRW,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,040615000000
EA,STSC,11400DC3F038041EE043814FD881041E,1,EA-STSC,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-STSC, , , , , , , , ,EA,null, ,Y,N,N,N,OLE2868007063,021102000000
EA,SWTE,11400DC3F44F041EE043814FD881041E,1,EA-SWTE,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EA,null,null,null,null,Y,null,null,041209000000
EA,TUSP,11400DC3F035041EE043814FD881041E,1,EA-TUSP,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-TUSP, , , , , , , , ,EA,null, ,Y,N,N,N,OLE2868007063,021102000000
EA,ULIB,11400DC3F036041EE043814FD881041E,1,EA-ULIB,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-ULIB, , , , , , , , ,EA,null, ,N,Y,Y,N,null,021102000000
EA,VCAF,11400DC3F037041EE043814FD881041E,1,EA-VCAF,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-VCAF, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,WCTV,11400DC3F039041EE043814FD881041E,1,EA-WCTV,IU,IUEAA,EA,EA,OLE5558702729, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-WCTV, , , , , , , , ,EA,null, ,Y,N,N,N,OLE2868007063,021102000000
EA,WEC,11400DC3F03A041EE043814FD881041E,1,EA-WEC,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-WEC, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
EA,ZOOL,11400DC3F03B041EE043814FD881041E,1,EA-ZOOL,IU,IUEAA,EA,EA,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,EA-ZOOL, , , , , , , , ,EA,null, ,N,N,Y,N,null,021102000000
FW,ACAD,11400DC3F03C041EE043814FD881041E,1,FW-ACAD,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-ACAD, , , , , , , , ,FW,null, ,N,N,Y,N,null,021102000000
FW,ACTF,11400DC3F337041EE043814FD881041E,1,FW-ACTF,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030306000000
FW,AFFA,11400DC3F32A041EE043814FD881041E,1,FW-AFFA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,AMST,11400DC3F336041EE043814FD881041E,1,FW-AMST,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,ANTH,11400DC3F317041EE043814FD881041E,1,FW-ANTH,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,ARSS,11400DC3F32C041EE043814FD881041E,1,FW-ARSS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030115000000
FW,CAFS,11400DC3F31A041EE043814FD881041E,1,FW-CAFS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,CHAN,11400DC3F03D041EE043814FD881041E,1,FW-CHAN,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-CHAN, , , , , , , , ,FW,null, ,N,N,Y,N,null,021102000000
FW,CSER,11400DC3F334041EE043814FD881041E,1,FW-CSER,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,CTSD,11400DC3F319041EE043814FD881041E,1,FW-CTSD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,040716000000
FW,DAED,11400DC3F31E041EE043814FD881041E,1,FW-DAED,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030306000000
FW,DGTS,11400DC3F328041EE043814FD881041E,1,FW-DGTS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,040716000000
FW,ECON,11400DC3F03E041EE043814FD881041E,1,FW-ECON,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-ECON, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,EDUC,11400DC3F03F041EE043814FD881041E,1,FW-EDUC,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-EDUC, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,ENGL,11400DC3F040041EE043814FD881041E,1,FW-ENGL,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-ENGL, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,FINA,11400DC3F041041EE043814FD881041E,1,FW-FINA,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-FINA, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,FW,11400DC3F042041EE043814FD881041E,1,FW-FW,IU,IUFWA,FW,FW,OLE2368908934,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,FW-FW,null,null,null,null,null,null,null,null,FW,null,null,Y,N,N,Y,OLE2368908934,031009000000
FW,GEOS,11400DC3F043041EE043814FD881041E,1,FW-GEOS,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-GEOS, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,GRAD,11400DC3F31D041EE043814FD881041E,1,FW-GRAD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,HIAD,11400DC3F31B041EE043814FD881041E,1,FW-HIAD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,040716000000
FW,HIST,11400DC3F044041EE043814FD881041E,1,FW-HIST,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-HIST, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,HONP,11400DC3F327041EE043814FD881041E,1,FW-HONP,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,INTP,11400DC3F32D041EE043814FD881041E,1,FW-INTP,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,JOUR,11400DC3F045041EE043814FD881041E,1,FW-JOUR,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-JOUR, , , , , , , , ,FW,null, ,N,N,Y,N,null,021102000000
FW,LABS,11400DC3F32F041EE043814FD881041E,1,FW-LABS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030115000000
FW,LIBC,11400DC3F31C041EE043814FD881041E,1,FW-LIBC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030115000000
FW,LIBS,11400DC3F33D041EE043814FD881041E,1,FW-LIBS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,LRES,11400DC3F046041EE043814FD881041E,1,FW-LRES,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-LRES, , , , , , , , ,FW,null, ,N,N,Y,N,null,021102000000
FW,MATH,11400DC3F047041EE043814FD881041E,1,FW-MATH,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-MATH, , , , , , , , ,FW,null, ,N,N,Y,N,null,021102000000
FW,MEDF,11400DC3F326041EE043814FD881041E,1,FW-MEDF,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,040716000000
FW,MFLG,11400DC3F329041EE043814FD881041E,1,FW-MFLG,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030306000000
FW,MGMK,11400DC3F048041EE043814FD881041E,1,FW-MGMK,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-MGMK, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,MUSC,11400DC3F321041EE043814FD881041E,1,FW-MUSC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030306000000
FW,NURD,11400DC3F322041EE043814FD881041E,1,FW-NURD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,OLAS,11400DC3F323041EE043814FD881041E,1,FW-OLAS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,040716000000
FW,OPER,11400DC3F324041EE043814FD881041E,1,FW-OPER,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030306000000
FW,ORMA,11400DC3F325041EE043814FD881041E,1,FW-ORMA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,OVER,11400DC3F32E041EE043814FD881041E,1,FW-OVER,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,PEA,11400DC3F049041EE043814FD881041E,1,FW-PEA,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-PEA, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,PL,11400DC3F330041EE043814FD881041E,1,FW-PL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,POLS,11400DC3F04A041EE043814FD881041E,1,FW-POLS,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-POLS, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,POR,11400DC3F331041EE043814FD881041E,1,FW-POR,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,PRES,11400DC3F332041EE043814FD881041E,1,FW-PRES,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,PROD,11400DC3F31F041EE043814FD881041E,1,FW-PROD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030306000000
FW,RAST,11400DC3F333041EE043814FD881041E,1,FW-RAST,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,RECP,11400DC3F320041EE043814FD881041E,1,FW-RECP,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030115000000
FW,SBMS,11400DC3F316041EE043814FD881041E,1,FW-SBMS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,N,Y,Y,null,null,030115000000
FW,SFPA,11400DC3F32B041EE043814FD881041E,1,FW-SFPA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
FW,SHS,11400DC3F335041EE043814FD881041E,1,FW-SHS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,Y,Y,null,null,030115000000
FW,SOCA,11400DC3F04B041EE043814FD881041E,1,FW-SOCA,IU,IUFWA,FW,FW,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,FW-SOCA, , , , , , , , ,FW,null, ,N,Y,Y,N,null,021102000000
FW,SSER,11400DC3F318041EE043814FD881041E,1,FW-SSER,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FW,null,null,null,null,Y,null,null,030115000000
IA,ADAF,11400DC3F04C041EE043814FD881041E,1,IA-ADAF,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IA-ADAF, , , , , , , , ,IN,null, ,N,N,N,N,null,021102000000
IA,ADFI,11400DC3F04F041EE043814FD881041E,1,IA-ADFI,IU,IUINA,IN,IN,OLE6269308135, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IA-ADFI, , , , , , , , ,IN,null, ,Y,N,N,N,OLE6269308135,021102000000
IA,BALL,11400DC3F04D041EE043814FD881041E,1,IA-BALL,IU,IUINA,IN,IN,OLE3414606406,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-BALL,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE4720609668,040423000000
IA,BOOK,11400DC3F04E041EE043814FD881041E,1,IA-BOOK,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-BOOK,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,031014000000
IA,CAFE,11400DC3F340041EE043814FD881041E,1,IA-CAFE,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,null,null,null,030130000000
IA,CDPM,11400DC3F050041EE043814FD881041E,1,IA-CDPM,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-CDPM,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,040227000000
IA,CFSA,11400DC3F3BB041EE043814FD881041E,1,IA-CFSA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,null,null,null,040107000000
IA,CONF,11400DC3F051041EE043814FD881041E,1,IA-CONF,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-CONF,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,040405000000
IA,CSFA,11400DC3F052041EE043814FD881041E,1,IA-CSFA,IU,IUINA,IN,IN,OLE5576601733, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IA-CSFA, , , , , , , , ,IN,null, ,Y,N,N,N,OLE5576601733,021102000000
IA,CSHO,11400DC3F450041EE043814FD881041E,1,IA-CSHO,IU,null,null,null,OLE5576601733,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,null,null,null,OLE5576601733,050105000000
IA,DSDS,11400DC3F053041EE043814FD881041E,1,IA-DSDS,IU,IUINA,IN,IN,OLE2098609156,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-DSDS,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE6080308182,031014000000
IA,ENHS,11400DC3F054041EE043814FD881041E,1,IA-ENHS,IU,IUINA,IN,IN,OLE3339401230,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-ENHS,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE3339401230,031014000000
IA,FOOD,11400DC3F055041EE043814FD881041E,1,IA-FOOD,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-FOOD,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,031014000000
IA,HDEP,11400DC3F056041EE043814FD881041E,1,IA-HDEP,IU,IUINA,IN,IN,OLE4720609668,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-HDEP,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE4720609668,031103000000
IA,IRIS,11400DC3F3AA041EE043814FD881041E,1,IA-IRIS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,null,null,null,050131000000
IA,MAIL,11400DC3F057041EE043814FD881041E,1,IA-MAIL,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-MAIL,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,040227000000
IA,NAT,11400DC3F058041EE043814FD881041E,1,IA-NAT,IU,IUINA,IN,IN,OLE5576601733,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-NAT,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE5576601733,031014000000
IA,NATA,11400DC3F059041EE043814FD881041E,1,IA-NATA,IU,IUINA,IN,IN,OLE5576601733, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IA-NATA, , , , , , , , ,IN,null, ,Y,N,N,N,OLE5576601733,021102000000
IA,ONEC,11400DC3F05A041EE043814FD881041E,1,IA-ONEC,IU,IUINA,IN,IN,OLE4657500196,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-ONEC,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE4657500196,031014000000
IA,PARK,11400DC3F05B041EE043814FD881041E,1,IA-PARK,IU,IUINA,IN,IN,OLE1607306341,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-PARK,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE1607306341,031014000000
IA,PD,11400DC3F05C041EE043814FD881041E,1,IA-PD,IU,IUINA,IN,IN,OLE1409801740,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IA-PD,null,null,null,null,null,null,null,null,IN,null,null,Y,N,N,N,OLE1409801740,040317000000
