NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-SELECT","Select","OVERLAY_CHART_CODE","62","1","CONFG","BL","TThis is for configuring the chart code in requisition items account info","A","KUALI"
"OLE-SELECT","Select","OVERLAY_OBJECT_CODE","61","1","CONFG","7112","This is for configuring the object code in requisition items account info","A","KUALI"
"OLE-DLVR","Deliver","AUDIO_OPTION","65","1","CONFG","true","This is for configuring the audio option to turn on/off","A","KUALI"
"OLE-DLVR","Deliver","COURTESY_NOTICE_INTER","21","1","CONFG","2","Setting interval for courtesy notice ","A","KUALI"
"OLE-DLVR","Deliver","COURTESY_NOTICE_TYPE","68","1","CONFG","mail","COURTESY_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","COURTESY_TITLE","66","1","CONFG","COURTESY NOTICE","COURTESY NOTICE","A","KUALI"
"OLE-DLVR","Deliver","DELIVER_NOTICE_FROM_ADDRESS","81","1","CONFG","dev.ole@kuali.org","This is for setting the from mail address for the notices related deliver module","A","KUALI"
"OLE-DLVR","Deliver","EXPIRED_TITLE","51","1","CONFG","EXPIRED HOLD NOTICE","Expired Hold Notice","A","KUALI"
"OLE-DLVR","Deliver","EXP_REQ_BODY","54","1","CONFG","The library regrets that it was unable to fulfill your request for the following item(s).Please initiate an InterLibrary Loan request or contact the library shown above for other options.","Recall Notice Body","A","KUALI"
"OLE-DLVR","Deliver","EXP_REQ_TITLE","53","1","CONFG","EXPIRED REQUEST NOTICE","EXPIRED REQUEST NOTICE","A","KUALI"
"OLE-DLVR","Deliver","ExportProfileCode","64","1","CONFG"," ","This is for configuring the export profile code for docstore data export","A","KUALI"
"OLE-DLVR","Deliver","FAST_ADD_ITEM_DEFAULT_STATUS","63","1","CONFG","AVAILABLE","This is for configuring the default item status  ","A","KUALI"
"OLE-DLVR","Deliver","HOLDCOURTESY_NOTICE_TYPE","70","1","CONFG","mail","HOLDCOURTESY_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","ITEM_DIGIT_ROUTINE","16","1","CONFG","false","This is for setting patron digit routine boolean ","A","KUALI"
"OLE-DLVR","Deliver","ITEM_DIGIT_ROUTINE_PATTERN","17","1","CONFG","^[0-9]{9}$","This is for setting regular expression for patron barcode ","A","KUALI"
"OLE-DLVR","Deliver","ITM_SEARCH_DOCSTORE_ROW_SIZE_VALUE","80","1","CONFG","25","Default value for item search","A","KUALI"
"OLE-DLVR","Deliver","MAX_NO_OF_DAYS_ON_HOLD","27","1","CONFG","15","This is for setting max no of days on hold ","A","KUALI"
"OLE-DLVR","Deliver","MAX_TIME_CHECK_IN","13","1","CONFG","5","This is for setting max session time to check in date ","A","KUALI"
"OLE-DLVR","Deliver","MAX_TIME_LOAN","19","1","CONFG","2","This is for setting max session time to loan ","A","KUALI"
"OLE-DLVR","Deliver","ONHOLD_BODY","48","1","CONFG"," The following requested item(s) is ready for pick-up and will be held until the expiration date at the location shown below.","OnHold Notice body","A","KUALI"
"OLE-DLVR","Deliver","ONHOLD_NOTICE_TYPE","56","1","CONFG","email","ONHOLD_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","ONHOLD_TITLE","47","1","CONFG","ON HOLD NOTICE","OnHold Notice","A","KUALI"
"OLE-DLVR","Deliver","OVERDUE_NOTICE_INTER","22","1","CONFG","2","Setting interval for overdue notice ","A","KUALI"
"OLE-DLVR","Deliver","OVERDUE_NOTICE_TYPE","69","1","CONFG","mail","OVERDUE_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","OVERDUE_TITLE","45","1","CONFG","OVERDUE NOTICE","OVERDUE NOTICE","A","KUALI"
"OLE-DLVR","Deliver","PATRON_BILL_REVIEW_PRINT","76","1","CONFG","false","This is for setting patron bill review for print.","A","KUALI"
"OLE-DLVR","Deliver","PATRON_DIGIT_ROUTINE","14","1","CONFG","false","This is for setting patron digit routine boolean ","A","KUALI"
"OLE-DLVR","Deliver","PATRON_DIGIT_ROUTINE_PATTERN","15","1","CONFG","^[0-9]{16}$","This is for setting regular expression for patron barcode ","A","KUALI"
"OLE-DLVR","Deliver","PDF_LOCATION","59","1","CONFG"," ","This is to specify the location to which the pdf files should be created. If Parameter Value is not mentioned ,default location would be  /home/tomcat/kuali/main/${nvironment}/olefs-webapp/work/staging. If Parameter Value is mentioned with some value like test, location would be  /home/tomcat/kuali/main/${nvironment}/olefs-webapp/test","A","KUALI"
"OLE-DLVR","Deliver","PRINT_DUE_DATE_PER_TRANSACTION","18","1","CONFG","No","Print the due date slip for every loan","A","KUALI"
"OLE-DLVR","Deliver","RECALL_BODY","50","1","CONFG","The following item(s) is requested by another user.Please return by or before the NEW due date shown below in order to avoid any penalties.","Recall Notice Body","A","KUALI"
"OLE-DLVR","Deliver","RECALL_NOTICE_TYPE","55","1","CONFG","email","RECALL_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","RECALL_TITLE","49","1","CONFG","RECALL NOTICE","RECALL NOTICE","A","KUALI"
"OLE-DLVR","Deliver","REQUEST_QUEUE","12","1","CONFG","Recall;Hold;Page;Copy;In Transit;ASR Request","This is for changing the request priority","A","KUALI"
"OLE-DLVR","Deliver","RQST_EXPR_NOTICE_TYPE","57","1","CONFG","email","RQST_EXPR_NOTICE_TYPE","A","KUALI"
"OLE-DLVR","Deliver","SHELVING_LAG_TIME","28","1","CONFG","20","This is for setting shelving lag time","A","KUALI"
"OLE-DLVR","Deliver","mail.smtp.host","72","1","CONFG"," ","This is for configuring the smtp host","A","KUALI"
"OLE-DLVR","Deliver","mail.smtp.password","75","1","CONFG"," ","This is for setting the password","A","KUALI"
"OLE-DLVR","Deliver","mail.smtp.port","73","1","CONFG"," ","This is for configuring the smtp port number","A","KUALI"
"OLE-DLVR","Deliver","INCLUDE_NON_WORKING_HRS","74","1","CONFG","true","This is for configuring the excluding non working hrs","A","KUALI"
"OLE-DLVR","Deliver","RECALL_DELIVERY_ITEM_STATUS","77","1","CONFG","LOANED","This is to specify the item status of an item to which the Recall/Delivery Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","RECALL_HOLD_ITEM_STATUS","78","1","CONFG","LOANED","This is to specify the item status of an item to which the Recall/Hold Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","HOLD_DELIVERY_ITEM_STATUS","79","1","CONFG","LOANED","This is to specify the item status of an item to which the Hold/Delivery Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","HOLD_HOLD_ITEM_STATUS","85","1","CONFG","LOANED","This is to specify the item status of an item to which the Hold/Hold Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","PAGE_DELIVERY_ITEM_STATUS","86","1","CONFG","AVAILABLE","This is to specify the item status of an item to which the Page/Delivery Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","PAGE_HOLD_ITEM_STATUS","87","1","CONFG","AVAILABLE","This is to specify the item status of an item to which the Page/Hold Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-DLVR","Deliver","COPY_REQUEST_ITEM_STATUS","88","1","CONFG","LOANED;AVAILABLE","This is to specify the item status of an item to which the Copy Request can be made.Multiple item status can be provided using ; as seperator","A","KUALI"
"OLE-SELECT","Select","DEFAULT_MATERIAL_TYPE","OLEERS129","1","CONFG","Journal","setting default value for material type name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_PAYMENT_TYPE","OLEERS130","1","CONFG","Free","setting default value for payment type name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_CONTENT_TYPE","OLEERS131","1","CONFG","Text","setting default value for content type name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_ACCESS_TYPE","OLEERS132","1","CONFG","site-wide","setting default value for access type name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_REQUEST_PRIORITY","OLEERS133","1","CONFG","Low","setting default value for request priority name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_AUTH_TYPE","OLEERS134","1","CONFG","IP range","setting default value for authentication type name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_E_RESOURCE_STATUS","OLEERS135","1","CONFG","In-Process","setting default value for e-resource status name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_PACKAGE_TYPE","OLEERS136","1","CONFG","Local","setting default value for package type  name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_PACKAGE_SCOPE","OLEERS137","1","CONFG","Front File","setting default value for package scope name.","A","KUALI"
"OLE-SELECT","Select","DEFAULT_ACCESS_LOC","OLEERS138","1","CONFG","Main Campus","setting default value for access location name.","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION1","OLEERS139","1","CONFG","","This is for configuring the enum caption 1","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION2","OLEERS140","1","CONFG","","This is for configuring the enum caption 2","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION3","OLEERS141","1","CONFG","","This is for configuring the enum caption 3","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION4","OLEERS142","1","CONFG","","This is for configuring the enum caption 4","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION5","OLEERS143","1","CONFG","","This is for configuring the enum caption 5","A","KUALI"
"OLE-SELECT","Select","ENUM_CAPTION6","OLEERS144","1","CONFG","","This is for configuring the enum caption 6","A","KUALI"
"OLE-SELECT","Select","CHRON_CAPTION1","OLEERS145","1","CONFG","","This is for configuring the chron caption 1","A","KUALI"
"OLE-SELECT","Select","CHRON_CAPTION2","OLEERS146","1","CONFG","","This is for configuring the chron caption 2","A","KUALI"
"OLE-SELECT","Select","CHRON_CAPTION3","OLEERS147","1","CONFG","","This is for configuring the chron caption 3","A","KUALI"
"OLE-SELECT","Select","CHRON_CAPTION4","OLEERS148","1","CONFG","","This is for configuring the chron caption 4","A","KUALI"
"OLE-SELECT","Select","EXCLUDE_ITEM_STATUS","OLEERS149","1","CONFG","LOST,LOANED,RETURNED-DAMAGED,RETURNED-WITH-MISSING-ITEMS,INTRANSIT-FOR-HOLD,INTRANSIT-PER-STAFF-REQUEST,RECENTLY-RETURNED","This is for configuring the list of item status restricted to display in REQS doc ","A","KUALI"
OLE-PURAP,Document,COPY_ACCOUNTING_LINES_WITH_ZERO_AMOUNT_FROM_PO_TO_PRQS_IND,OLEPURAP8000,1,CONFG,Y,"Indicates if an accounting line with zero dollar amount from Purchase Order document can be copied to Invoice Document.",A,OLE
OLE-PURAP,Invoice,ALLOW_BACKPOST_DAYS,OLE1483,1,CONFG,7,The number of days after fiscal year-end that a Invoice is allowed to post to the previous fiscal year if the PO was created in the previous fiscal year.,A,OLE
OLE-PURAP,Invoice,OVERRIDE_DOCUMENT_TITLE_IND,OLE1500,1,CONFG,Y,"Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Invoice, as listed in the Document Search results.",A,OLE
OLE-PURAP,Invoice,ADDITIONAL_CHARGES_ITEM_TYPES,OLE1501,1,CONFG,FRHT;SPHD;MNOR;MISC,Allowed Item Type code(s) for below the line items on Invoice documents.,A,OLE
OLE-PURAP,Invoice,CANCEL_NOTE,OLE1502,1,CONFG,Cancelled inside PDP,Note generated when a Payment Request document is cancelled during pre disbursement processing,A,OLE
OLE-PURAP,Invoice,DEFAULT_POS_APRVL_LMT,OLE1503,1,CONFG,5000,Default amount above which positive payment request approval is required.,A,OLE
OLE-PURAP,Invoice,ITEM_TYPES_ALLOWING_NEGATIVE,OLE1504,1,VALID,MISC;DISC;ORDS;TRDI;FDTX;STTX,Item type code(s) that allow for negative amounts on below the line items in the Invoice document.,A,OLE
OLE-PURAP,Invoice,ITEM_TYPES_ALLOWING_POSITIVE,OLE1505,1,VALID,FRHT;SPHD;MNOR;FDGR;STGR;MISC,Item type code(s) that allow for positive amounts on below the line items in the Invoice document.,A,OLE
OLE-PURAP,Invoice,ITEM_TYPES_ALLOWING_ZERO,OLE1506,1,VALID,FRHT;SPHD;MNOR;MISC;DISC;ORDS;TRDI;FDTX;FDGR;STTX;STGR,Item type code(s) that allow for zero amounts on below the line items in the Invoice document.,A,OLE
OLE-PURAP,Invoice,ITEM_TYPES_REQUIRING_USER_ENTERED_DESCRIPTION,OLE1507,1,VALID,MISC;ORDS;TRDI,Item type code(s) that require the description field to be completed on below the line items in the Invoice document.,A,OLE
OLE-PURAP,Invoice,ITEM_TYPES_RESTRICTING_ACCOUNT_EDIT,OLE1508,1,CONFG,TRDI;FDTX;FDGR;STTX;STGR,Specifies item types that do not allow account editing on a specific document,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_FEDERAL_ACCOUNT,OLE1509,1,CONFG,,Allowed Account on the Non-resident Alien Federal Tax line.,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_FEDERAL_CHART,OLE1510,1,CONFG,,Allowed Chart on the Non-resident Alien Federal Tax line.,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_FEDERAL_OBJECT_CODE_BY_INCOME_CLASS,OLE1511,1,CONFG,F=;I=;R=,NRA Federal Tax Line objects by income class.  Format of list is income class 1=object 1;income class 2=object 2;?,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_STATE_ACCOUNT,OLE1512,1,CONFG,,Allowed Account on the Non-resident Alien State Tax line.,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_STATE_CHART,OLE1513,1,CONFG,,Allowed Chart on the Non-resident Alien State Tax line.,A,OLE
OLE-PURAP,Invoice,NON_RESIDENT_ALIEN_TAX_STATE_OBJECT_CODE_BY_INCOME_CLASS,OLE1514,1,CONFG,F=;I=;R=,Allowed Object Code(s) on the Non-resident Alien State Tax Line by income class. Format of list is income class 1=object 1;income class 2=object 2.,A,OLE
OLE-PURAP,Invoice,NUMBER_OF_DAYS_USED_TO_CALCULATE_DEFAULT_PAY_DATE,OLE1515,1,CONFG,10,The number of days added to the processed date to calculate the default pay date.,A,OLE
OLE-PURAP,Invoice,OBJECT_CODES_OVERRIDING_RESTRICTIONS,OLE1516,1,CONFG,,Object Code(s) allowed for use on a <doc type> document regardless of object code restrictions from other parameters.,A,OLE
OLE-PURAP,Invoice,OBJECT_CONSOLIDATIONS,OLE1517,1,CONFG,CMPN;SCHL;RSRX;ASEX,Object Consolidation(s) restricted from use on a Invoice document.,D,OLE
OLE-PURAP,Invoice,OBJECT_LEVELS,OLE1518,1,CONFG,DEPR;ICOE;VADJ;TAX;DEBT,Object Level(s) restricted from use on a Invoice document.,D,OLE
OLE-PURAP,Invoice,OBJECT_SUB_TYPES,OLE1519,1,CONFG,TN,Object Sub-Type(s) restricted from use on a Invoice document.,D,OLE
OLE-PURAP,Invoice,OBJECT_TYPES,OLE1520,1,CONFG,EE;ES;EX,Object Type(s) restricted from use on a Invoice document.,A,OLE
OLE-PURAP,Invoice,REQUIRE_ATTACHMENT_IND,OLE1521,1,CONFG,N,Indicates whether or not an attachment is required on a Invoice to route for fiscal approval.,A,OLE
OLE-PURAP,Invoice,RESET_NOTE,OLE1522,1,CONFG,Reset for Extraction by PDP,Note generated when a Invoice document is reset during pre disbursement processing,A,OLE
OLE-PURAP,Invoice,VALID_OBJECT_LEVELS_BY_OBJECT_TYPE,OLE1523,1,CONFG,AS=INV;AS=OASS,"Allowed object levels by object type for use on a Invoice document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.",A,OLE
"OLE-SELECT","Select","COVERAGE_DATE_SEPARATOR","OLEERS152","1","CONFG","-","This is for configuring the default coverage date in E-Resource Record","A","KUALI"
"OLE-SELECT","Select","PERPETUAL_ACCESS_DATE_SEPARATOR","OLEERS153","1","CONFG","-","This is for configuring the default perpetual access date in E-Resource Record","A","KUALI"
"OLE-SELECT","Select","CHRONOLOGY_CAPTION","OLEERS154","1","CONFG",":","This is for appending chronology values","A","KUALI"
"OLE-SELECT","Select","ENUMERATION_CAPTION","OLEERS155","1","CONFG",":","This is for appending enumeration values","A","KUALI"
